Count_point_id,N_year,Year_start,Year_end,Max_year_gap
10554,56051,22,2000,2021,1
10555,56052,4,2000,2003,1
10556,56053,22,2000,2021,1
10557,56054,22,2000,2021,1
10558,56055,22,2000,2021,1
10559,56056,22,2000,2021,1
10560,56057,17,2000,2016,1
10561,56058,22,2000,2021,1
10562,56059,22,2000,2021,1
10563,56060,22,2000,2021,1
10564,56062,22,2000,2021,1
10565,56063,22,2000,2021,1
10566,56064,22,2000,2021,1
10567,56065,22,2000,2021,1
10568,56066,22,2000,2021,1
10569,56067,1,2000,2000,1
10570,56068,6,2000,2005,1
10571,56069,22,2000,2021,1
10572,56070,22,2000,2021,1
10573,56071,22,2000,2021,1
10574,56073,22,2000,2021,1
10575,56074,22,2000,2021,1
10576,56075,22,2000,2021,1
10577,56076,22,2000,2021,1
10578,56077,22,2000,2021,1
10579,56078,22,2000,2021,1
10580,56079,22,2000,2021,1
10581,56082,22,2000,2021,1
10582,56083,13,2000,2012,1
10583,56084,5,2000,2004,1
10584,56085,22,2000,2021,1
10585,56086,6,2000,2005,1
10586,56087,11,2000,2010,1
10587,56089,22,2000,2021,1
10588,56090,22,2000,2021,1
10589,56091,22,2000,2021,1
10590,56093,22,2000,2021,1
10591,56094,22,2000,2021,1
10592,56095,21,2000,2020,1
10593,56096,22,2000,2021,1
10594,56097,22,2000,2021,1
10595,56098,22,2000,2021,1
10596,56099,22,2000,2021,1
10597,56100,21,2000,2020,1
10598,56101,22,2000,2021,1
10599,56103,22,2000,2021,1
10600,56104,22,2000,2021,1
10601,56106,22,2000,2021,1
10602,56107,22,2000,2021,1
10603,56108,22,2000,2021,1
10604,56109,8,2000,2007,1
10605,56110,22,2000,2021,1
10606,56111,22,2000,2021,1
10607,56112,22,2000,2021,1
10608,56113,22,2000,2021,1
10609,56114,22,2000,2021,1
10610,56115,22,2000,2021,1
10611,56116,22,2000,2021,1
10612,56117,22,2000,2021,1
10613,56118,22,2000,2021,1
10614,56120,22,2000,2021,1
10615,56121,22,2000,2021,1
10616,56122,17,2000,2016,1
10617,56123,22,2000,2021,1
10618,56124,22,2000,2021,1
10619,56125,22,2000,2021,1
10620,56128,20,2000,2019,1
10621,56129,22,2000,2021,1
10622,56130,18,2000,2017,1
10623,56131,22,2000,2021,1
10624,56132,17,2000,2016,1
10625,56133,22,2000,2021,1
10626,56134,22,2000,2021,1
10627,56135,22,2000,2021,1
10628,56136,22,2000,2021,1
10629,56137,22,2000,2021,1
10630,56139,22,2000,2021,1
10631,56140,22,2000,2021,1
10632,56142,22,2000,2021,1
10633,56143,22,2000,2021,1
10634,56144,22,2000,2021,1
10635,56145,22,2000,2021,1
10636,56146,22,2000,2021,1
10637,56147,22,2000,2021,1
10638,56149,22,2000,2021,1
10639,56151,22,2000,2021,1
10640,56153,22,2000,2021,1
10641,56154,18,2000,2017,1
10642,56155,18,2000,2017,1
10643,56156,22,2000,2021,1
10644,56157,22,2000,2021,1
10645,56158,22,2000,2021,1
10646,56159,22,2000,2021,1
10647,56160,22,2000,2021,1
10648,56161,22,2000,2021,1
10649,56162,22,2000,2021,1
10650,56163,22,2000,2021,1
10651,56164,22,2000,2021,1
10652,56165,22,2000,2021,1
10653,56169,22,2000,2021,1
10654,56170,22,2000,2021,1
10655,56172,22,2000,2021,1
10656,56173,22,2000,2021,1
10657,56175,22,2000,2021,1
10658,56176,22,2000,2021,1
10659,56177,5,2000,2004,1
10660,56178,17,2000,2016,1
10661,56180,22,2000,2021,1
10662,56181,14,2000,2013,1
10663,56182,22,2000,2021,1
10664,56183,22,2000,2021,1
10665,56186,22,2000,2021,1
10666,56187,19,2000,2018,1
10667,56188,22,2000,2021,1
10668,56189,21,2000,2020,1
10669,56190,22,2000,2021,1
10670,56192,22,2000,2021,1
10671,56194,22,2000,2021,1
10672,56195,22,2000,2021,1
10673,56196,22,2000,2021,1
10674,56197,22,2000,2021,1
10675,56198,22,2000,2021,1
10676,56201,22,2000,2021,1
10677,56206,22,2000,2021,1
10678,56208,22,2000,2021,1
10679,56211,22,2000,2021,1
10680,56212,18,2000,2017,1
10681,56213,22,2000,2021,1
10682,56214,22,2000,2021,1
10683,56215,22,2000,2021,1
10684,56216,22,2000,2021,1
10685,56218,22,2000,2021,1
10686,56220,22,2000,2021,1
10687,56221,22,2000,2021,1
10688,56223,22,2000,2021,1
10689,56224,22,2000,2021,1
10690,56226,22,2000,2021,1
10691,56227,22,2000,2021,1
10692,56229,22,2000,2021,1
10693,56230,22,2000,2021,1
10694,56231,22,2000,2021,1
10695,56232,22,2000,2021,1
10696,56234,22,2000,2021,1
10697,56235,3,2000,2002,1
10698,56236,22,2000,2021,1
10699,56237,22,2000,2021,1
10700,56238,22,2000,2021,1
10701,56239,22,2000,2021,1
10702,56240,22,2000,2021,1
10703,56243,22,2000,2021,1
10704,56244,22,2000,2021,1
10705,56245,22,2000,2021,1
10706,56246,22,2000,2021,1
10707,56247,18,2000,2017,1
10708,56250,22,2000,2021,1
10709,56252,22,2000,2021,1
10710,56253,22,2000,2021,1
10711,56256,22,2000,2021,1
10712,56257,6,2000,2005,1
10713,56259,22,2000,2021,1
10714,56260,22,2000,2021,1
10715,56261,22,2000,2021,1
10716,56264,22,2000,2021,1
10717,56265,22,2000,2021,1
10718,56266,22,2000,2021,1
10719,56267,22,2000,2021,1
10720,56270,22,2000,2021,1
10721,56274,22,2000,2021,1
10722,56275,22,2000,2021,1
10723,56277,22,2000,2021,1
10724,56278,22,2000,2021,1
10725,56279,22,2000,2021,1
10726,56281,22,2000,2021,1
10727,56282,22,2000,2021,1
10728,56284,21,2000,2020,1
10729,56285,22,2000,2021,1
10730,56286,22,2000,2021,1
10731,56287,19,2000,2018,1
10732,56288,22,2000,2021,1
10733,56290,1,2000,2000,1
10734,56291,22,2000,2021,1
10735,56292,22,2000,2021,1
10736,56293,22,2000,2021,1
10737,56294,15,2000,2014,1
10738,56297,22,2000,2021,1
10739,56299,22,2000,2021,1
10740,56300,22,2000,2021,1
10741,56301,22,2000,2021,1
10742,56302,22,2000,2021,1
10743,56303,19,2000,2018,1
10744,56306,22,2000,2021,1
10745,56307,22,2000,2021,1
10746,56308,22,2000,2021,1
10747,56309,22,2000,2021,1
10748,56311,20,2000,2019,1
10749,56312,22,2000,2021,1
10750,56314,22,2000,2021,1
10751,56315,22,2000,2021,1
10752,56316,22,2000,2021,1
10753,56317,22,2000,2021,1
10754,56318,22,2000,2021,1
10755,56323,22,2000,2021,1
10756,56326,22,2000,2021,1
10757,56327,22,2000,2021,1
10758,56329,22,2000,2021,1
10759,56330,22,2000,2021,1
10760,56331,22,2000,2021,1
10761,56332,22,2000,2021,1
10762,56333,22,2000,2021,1
10763,56334,22,2000,2021,1
10764,56337,22,2000,2021,1
10765,56338,22,2000,2021,1
10766,56339,22,2000,2021,1
10767,56344,22,2000,2021,1
10768,56345,22,2000,2021,1
10769,56346,22,2000,2021,1
10770,56347,22,2000,2021,1
10771,56349,22,2000,2021,1
10772,56350,22,2000,2021,1
10773,56351,22,2000,2021,1
10774,56352,22,2000,2021,1
10775,56354,22,2000,2021,1
10776,56356,22,2000,2021,1
10777,56357,22,2000,2021,1
10778,56358,22,2000,2021,1
10779,56359,22,2000,2021,1
10780,56360,22,2000,2021,1
10781,56362,22,2000,2021,1
10782,56364,22,2000,2021,1
10783,56366,22,2000,2021,1
10784,56367,22,2000,2021,1
10785,56368,22,2000,2021,1
10786,56370,22,2000,2021,1
10787,56371,22,2000,2021,1
10788,56373,22,2000,2021,1
10789,56374,22,2000,2021,1
10790,56375,20,2000,2019,1
10791,56376,17,2000,2016,1
10792,56377,22,2000,2021,1
10793,56378,22,2000,2021,1
10794,56381,22,2000,2021,1
10795,56382,22,2000,2021,1
10796,56383,22,2000,2021,1
10797,56385,20,2000,2019,1
10798,56389,16,2000,2015,1
10799,56391,22,2000,2021,1
10800,56393,22,2000,2021,1
10801,56394,22,2000,2021,1
10802,56395,22,2000,2021,1
10803,56397,22,2000,2021,1
10804,56398,22,2000,2021,1
10805,56399,22,2000,2021,1
10806,56400,22,2000,2021,1
10807,56401,22,2000,2021,1
10808,56402,22,2000,2021,1
10809,56403,22,2000,2021,1
10810,56408,22,2000,2021,1
10811,56409,20,2000,2019,1
10812,56410,22,2000,2021,1
10813,56411,22,2000,2021,1
10814,56412,3,2000,2002,1
10815,56413,22,2000,2021,1
10816,56414,22,2000,2021,1
10817,56415,22,2000,2021,1
10818,56416,20,2000,2019,1
10819,56417,22,2000,2021,1
10820,56419,18,2000,2017,1
10821,56421,22,2000,2021,1
10822,56422,22,2000,2021,1
10823,56423,11,2000,2010,1
10824,56426,22,2000,2021,1
10825,56427,18,2000,2017,1
10826,56428,19,2000,2018,1
10827,56429,17,2000,2016,1
10828,56431,22,2000,2021,1
10829,56432,22,2000,2021,1
10830,56433,22,2000,2021,1
10831,56435,22,2000,2021,1
10832,56436,22,2000,2021,1
10833,56439,22,2000,2021,1
10834,56440,22,2000,2021,1
10835,56441,22,2000,2021,1
10836,56442,22,2000,2021,1
10837,56443,22,2000,2021,1
10838,56445,22,2000,2021,1
10839,56446,22,2000,2021,1
10840,56448,21,2000,2020,1
10841,56450,22,2000,2021,1
10842,56452,22,2000,2021,1
10843,56453,11,2000,2010,1
10844,56455,22,2000,2021,1
10845,56456,22,2000,2021,1
10846,56457,22,2000,2021,1
10847,56461,22,2000,2021,1
10848,56463,22,2000,2021,1
10849,56464,22,2000,2021,1
10850,56466,22,2000,2021,1
10851,56467,22,2000,2021,1
10852,56468,22,2000,2021,1
10853,56469,22,2000,2021,1
10854,56470,22,2000,2021,1
10855,56472,22,2000,2021,1
10856,56474,22,2000,2021,1
10857,56476,22,2000,2021,1
10858,56478,22,2000,2021,1
10859,56479,22,2000,2021,1
10860,56482,6,2000,2005,1
10861,56483,22,2000,2021,1
10862,56484,22,2000,2021,1
10863,56485,22,2000,2021,1
10864,56486,22,2000,2021,1
10865,56487,18,2000,2017,1
10866,56488,22,2000,2021,1
10867,56489,22,2000,2021,1
10868,56490,8,2000,2007,1
10869,56492,22,2000,2021,1
10870,56493,22,2000,2021,1
10871,56495,11,2000,2010,1
10872,56496,22,2000,2021,1
10873,56497,22,2000,2021,1
10874,56499,22,2000,2021,1
10875,56500,22,2000,2021,1
10876,56501,22,2000,2021,1
10877,56502,22,2000,2021,1
10878,56503,22,2000,2021,1
10879,56504,22,2000,2021,1
10880,56505,22,2000,2021,1
10881,56506,22,2000,2021,1
10882,56508,22,2000,2021,1
10883,56509,22,2000,2021,1
10884,56510,22,2000,2021,1
10885,56511,22,2000,2021,1
10886,56512,22,2000,2021,1
10887,56513,22,2000,2021,1
10888,56515,22,2000,2021,1
10889,56516,4,2000,2003,1
10890,56517,22,2000,2021,1
10891,56520,22,2000,2021,1
10892,56521,20,2000,2019,1
10893,56525,22,2000,2021,1
10894,56526,22,2000,2021,1
10895,56527,22,2000,2021,1
10896,56528,4,2000,2003,1
10897,56529,22,2000,2021,1
10898,56530,22,2000,2021,1
10899,56531,4,2000,2003,1
10900,56532,22,2000,2021,1
10901,56533,22,2000,2021,1
10902,56534,22,2000,2021,1
10903,56535,22,2000,2021,1
10904,56536,22,2000,2021,1
10905,56537,22,2000,2021,1
10906,56538,22,2000,2021,1
10907,56539,22,2000,2021,1
10908,56540,22,2000,2021,1
10909,56542,22,2000,2021,1
10910,56543,22,2000,2021,1
10911,56545,20,2000,2019,1
10912,56546,22,2000,2021,1
10913,56547,22,2000,2021,1
10914,56548,22,2000,2021,1
10915,56549,22,2000,2021,1
10916,56550,22,2000,2021,1
10917,56552,22,2000,2021,1
10918,56554,22,2000,2021,1
10919,56555,22,2000,2021,1
10920,56556,22,2000,2021,1
10921,56557,22,2000,2021,1
10922,56558,22,2000,2021,1
10923,56560,22,2000,2021,1
10924,56561,22,2000,2021,1
10925,56562,22,2000,2021,1
10926,56563,22,2000,2021,1
10927,56564,22,2000,2021,1
10928,56565,22,2000,2021,1
10929,56566,22,2000,2021,1
10930,56567,20,2000,2019,1
10931,56568,22,2000,2021,1
10932,56570,22,2000,2021,1
10933,56571,22,2000,2021,1
10934,56572,22,2000,2021,1
10935,56573,22,2000,2021,1
10936,56574,22,2000,2021,1
10937,56575,17,2000,2016,1
10938,56576,22,2000,2021,1
10939,56577,22,2000,2021,1
10940,56578,10,2000,2009,1
10941,56579,22,2000,2021,1
10942,56581,22,2000,2021,1
10943,56582,22,2000,2021,1
10944,56583,22,2000,2021,1
10945,56584,22,2000,2021,1
10946,56586,22,2000,2021,1
10947,56587,22,2000,2021,1
10948,56588,22,2000,2021,1
10949,56589,22,2000,2021,1
10950,56591,22,2000,2021,1
10951,56592,22,2000,2021,1
10952,56593,22,2000,2021,1
10953,56594,22,2000,2021,1
10954,56595,22,2000,2021,1
10955,56596,22,2000,2021,1
10956,56597,22,2000,2021,1
10957,56598,22,2000,2021,1
10958,56599,22,2000,2021,1
10959,56600,22,2000,2021,1
10960,56601,22,2000,2021,1
10961,56602,22,2000,2021,1
10962,56604,22,2000,2021,1
10963,56605,20,2000,2019,1
10964,56606,22,2000,2021,1
10965,56608,22,2000,2021,1
10966,56609,22,2000,2021,1
10967,56611,22,2000,2021,1
10968,56612,22,2000,2021,1
10969,56613,22,2000,2021,1
10970,56614,22,2000,2021,1
10971,56615,22,2000,2021,1
10972,56616,22,2000,2021,1
10973,56617,22,2000,2021,1
10974,56618,22,2000,2021,1
10975,56619,22,2000,2021,1
10976,56620,22,2000,2021,1
10977,56621,22,2000,2021,1
10978,56622,22,2000,2021,1
10979,56624,22,2000,2021,1
10980,56625,22,2000,2021,1
10981,56626,22,2000,2021,1
10982,56627,22,2000,2021,1
10983,56628,22,2000,2021,1
10984,56629,22,2000,2021,1
10985,56630,22,2000,2021,1
10986,56631,22,2000,2021,1
10987,56632,22,2000,2021,1
10988,56633,22,2000,2021,1
10989,56634,22,2000,2021,1
10990,56635,22,2000,2021,1
10991,56636,22,2000,2021,1
10992,56639,22,2000,2021,1
10993,56640,22,2000,2021,1
10994,56641,22,2000,2021,1
10995,56642,22,2000,2021,1
10996,56644,22,2000,2021,1
10997,56645,22,2000,2021,1
10998,56646,22,2000,2021,1
10999,56647,22,2000,2021,1
11000,56649,22,2000,2021,1
11001,56650,22,2000,2021,1
11002,56651,22,2000,2021,1
11003,56652,22,2000,2021,1
11004,56653,22,2000,2021,1
11005,56654,15,2000,2014,1
11006,56655,22,2000,2021,1
11007,56656,22,2000,2021,1
11008,56658,22,2000,2021,1
11009,56659,22,2000,2021,1
11010,56660,22,2000,2021,1
11011,56661,22,2000,2021,1
11012,56662,22,2000,2021,1
11013,56663,22,2000,2021,1
11014,56664,22,2000,2021,1
11015,56665,22,2000,2021,1
11016,56666,20,2000,2019,1
11017,56667,22,2000,2021,1
11018,56668,22,2000,2021,1
11019,56669,19,2000,2018,1
11020,56670,22,2000,2021,1
11021,56671,22,2000,2021,1
11022,56672,19,2000,2018,1
11023,56673,22,2000,2021,1
11024,56674,22,2000,2021,1
11025,56675,22,2000,2021,1
11026,56677,22,2000,2021,1
11027,56678,22,2000,2021,1
11028,56679,22,2000,2021,1
11029,56681,22,2000,2021,1
11030,56682,22,2000,2021,1
11031,56683,22,2000,2021,1
11032,56685,22,2000,2021,1
11033,56686,22,2000,2021,1
11034,56687,22,2000,2021,1
11035,56688,22,2000,2021,1
11036,56689,22,2000,2021,1
11037,56691,22,2000,2021,1
11038,56692,20,2000,2019,1
11039,56693,18,2000,2017,1
11040,56694,22,2000,2021,1
11041,56695,22,2000,2021,1
11042,56696,22,2000,2021,1
11043,56697,22,2000,2021,1
11044,56698,20,2000,2019,1
11045,56699,22,2000,2021,1
11046,56700,22,2000,2021,1
11047,56701,22,2000,2021,1
11048,56703,22,2000,2021,1
11049,56705,22,2000,2021,1
11050,56706,22,2000,2021,1
11051,56707,8,2000,2007,1
11052,56708,22,2000,2021,1
11053,56709,22,2000,2021,1
11054,56711,22,2000,2021,1
11055,56712,22,2000,2021,1
11056,56714,22,2000,2021,1
11057,56715,20,2000,2019,1
11058,56716,20,2000,2019,1
11059,56717,22,2000,2021,1
11060,56719,22,2000,2021,1
11061,56720,22,2000,2021,1
11062,56721,22,2000,2021,1
11063,56724,22,2000,2021,1
11064,56725,22,2000,2021,1
11065,56727,22,2000,2021,1
11066,56728,22,2000,2021,1
11067,56730,22,2000,2021,1
11068,56731,22,2000,2021,1
11069,56733,18,2000,2017,1
11070,56734,22,2000,2021,1
11071,56736,22,2000,2021,1
11072,56738,22,2000,2021,1
11073,56739,22,2000,2021,1
11074,56741,22,2000,2021,1
11075,56742,22,2000,2021,1
11076,56743,20,2000,2019,1
11077,56744,22,2000,2021,1
11078,56745,20,2000,2019,1
11079,56747,22,2000,2021,1
11080,56748,22,2000,2021,1
11081,56749,22,2000,2021,1
11082,56750,22,2000,2021,1
11083,56751,22,2000,2021,1
11084,56754,22,2000,2021,1
11085,56756,9,2000,2008,1
11086,56757,22,2000,2021,1
11087,56758,22,2000,2021,1
11088,56759,22,2000,2021,1
11089,56761,22,2000,2021,1
11090,56762,22,2000,2021,1
11091,56763,22,2000,2021,1
11092,56764,22,2000,2021,1
11093,56765,22,2000,2021,1
11094,56766,22,2000,2021,1
11095,56768,22,2000,2021,1
11096,56770,22,2000,2021,1
11097,56771,22,2000,2021,1
11098,56772,22,2000,2021,1
11099,56774,22,2000,2021,1
11100,56775,22,2000,2021,1
11101,56776,22,2000,2021,1
11102,56777,22,2000,2021,1
11103,56778,20,2000,2019,1
11104,56779,22,2000,2021,1
11105,56780,22,2000,2021,1
11106,56781,22,2000,2021,1
11107,56782,17,2000,2016,1
11108,56785,22,2000,2021,1
11109,56786,22,2000,2021,1
11110,56787,22,2000,2021,1
11111,56788,22,2000,2021,1
11112,56789,22,2000,2021,1
11113,56791,22,2000,2021,1
11114,56793,22,2000,2021,1
11115,56794,22,2000,2021,1
11116,56796,22,2000,2021,1
11117,56797,22,2000,2021,1
11118,56798,22,2000,2021,1
11119,56799,22,2000,2021,1
11120,56800,22,2000,2021,1
11121,56802,22,2000,2021,1
11122,56805,22,2000,2021,1
11123,56806,22,2000,2021,1
11124,56807,22,2000,2021,1
11125,56811,22,2000,2021,1
11126,56812,22,2000,2021,1
11127,56813,22,2000,2021,1
11128,56814,22,2000,2021,1
11129,56815,22,2000,2021,1
11130,56816,22,2000,2021,1
11131,56817,22,2000,2021,1
11132,56819,22,2000,2021,1
11133,56820,21,2000,2020,1
11134,56822,22,2000,2021,1
11135,56823,11,2000,2010,1
11136,56824,22,2000,2021,1
11137,56825,19,2000,2018,1
11138,56826,20,2000,2019,1
11139,56827,22,2000,2021,1
11140,56828,22,2000,2021,1
11141,56830,22,2000,2021,1
11142,56832,16,2000,2015,1
11143,56834,22,2000,2021,1
11144,56835,22,2000,2021,1
11145,56837,20,2000,2019,1
11146,56838,22,2000,2021,1
11147,56840,22,2000,2021,1
11148,56841,22,2000,2021,1
11149,56842,22,2000,2021,1
11150,56843,22,2000,2021,1
11151,56844,22,2000,2021,1
11152,56845,22,2000,2021,1
11153,56846,22,2000,2021,1
11154,56847,22,2000,2021,1
11155,56848,22,2000,2021,1
11156,56849,22,2000,2021,1
11157,56850,22,2000,2021,1
11158,56851,22,2000,2021,1
11159,56852,22,2000,2021,1
11160,56855,22,2000,2021,1
11161,56856,20,2000,2019,1
11162,56857,22,2000,2021,1
11163,56860,22,2000,2021,1
11164,56861,22,2000,2021,1
11165,56862,22,2000,2021,1
11166,56863,22,2000,2021,1
11167,56864,22,2000,2021,1
11168,56865,22,2000,2021,1
11169,56866,22,2000,2021,1
11170,56867,22,2000,2021,1
11171,56868,22,2000,2021,1
11172,56869,22,2000,2021,1
11173,56870,22,2000,2021,1
11174,56871,22,2000,2021,1
11175,56872,22,2000,2021,1
11176,56873,22,2000,2021,1
11177,56874,22,2000,2021,1
11178,56876,22,2000,2021,1
11179,56877,22,2000,2021,1
11180,56878,22,2000,2021,1
11181,56879,22,2000,2021,1
11182,56880,22,2000,2021,1
11183,56881,22,2000,2021,1
11184,56883,22,2000,2021,1
11185,56884,22,2000,2021,1
11186,56885,22,2000,2021,1
11187,56886,22,2000,2021,1
11188,56887,22,2000,2021,1
11189,56888,22,2000,2021,1
11190,56889,22,2000,2021,1
11191,56890,22,2000,2021,1
11192,56891,22,2000,2021,1
11193,56892,22,2000,2021,1
11194,56893,22,2000,2021,1
11195,56895,22,2000,2021,1
11196,56897,22,2000,2021,1
11197,56898,22,2000,2021,1
11198,56899,22,2000,2021,1
11199,56900,22,2000,2021,1
11200,56901,22,2000,2021,1
11201,56902,22,2000,2021,1
11202,56903,22,2000,2021,1
11203,56904,22,2000,2021,1
11204,56907,22,2000,2021,1
11205,56908,22,2000,2021,1
11206,56909,22,2000,2021,1
11207,56910,22,2000,2021,1
11208,56911,17,2000,2016,1
11209,56912,22,2000,2021,1
11210,56913,2,2000,2001,1
11211,56914,22,2000,2021,1
11212,56915,22,2000,2021,1
11213,56916,22,2000,2021,1
11214,56917,22,2000,2021,1
11215,56918,22,2000,2021,1
11216,56919,22,2000,2021,1
11217,56920,22,2000,2021,1
11218,56921,17,2000,2016,1
11219,56922,22,2000,2021,1
11220,56923,22,2000,2021,1
11221,56924,22,2000,2021,1
11222,56926,20,2000,2019,1
11223,56928,22,2000,2021,1
11224,56929,22,2000,2021,1
11225,56930,22,2000,2021,1
11226,56931,22,2000,2021,1
11227,56932,22,2000,2021,1
11228,56933,22,2000,2021,1
11229,56934,22,2000,2021,1
11230,56937,22,2000,2021,1
11231,56938,22,2000,2021,1
11232,56939,22,2000,2021,1
11233,56940,22,2000,2021,1
11234,56943,22,2000,2021,1
11235,56944,22,2000,2021,1
11236,56945,18,2000,2017,1
11237,56947,22,2000,2021,1
11238,56948,22,2000,2021,1
11239,56949,22,2000,2021,1
11240,56951,22,2000,2021,1
11241,56952,20,2000,2019,1
11242,56955,22,2000,2021,1
11243,56956,22,2000,2021,1
11244,56957,22,2000,2021,1
11245,56958,22,2000,2021,1
11246,56959,22,2000,2021,1
11247,56960,22,2000,2021,1
11248,56965,22,2000,2021,1
11249,56966,22,2000,2021,1
11250,56967,12,2000,2011,1
11251,56968,22,2000,2021,1
11252,56969,20,2000,2019,1
11253,56970,22,2000,2021,1
11254,56971,22,2000,2021,1
11255,56972,22,2000,2021,1
11256,56974,22,2000,2021,1
11257,56976,22,2000,2021,1
11258,56977,22,2000,2021,1
11259,56979,22,2000,2021,1
11260,56980,22,2000,2021,1
11261,56981,20,2000,2019,1
11262,56982,22,2000,2021,1
11263,56983,22,2000,2021,1
11264,56984,22,2000,2021,1
11265,56986,22,2000,2021,1
11266,56987,22,2000,2021,1
11267,56988,22,2000,2021,1
11268,56989,22,2000,2021,1
11269,56990,22,2000,2021,1
11270,56991,22,2000,2021,1
11271,56993,22,2000,2021,1
11272,56995,22,2000,2021,1
11273,56996,22,2000,2021,1
11274,56997,22,2000,2021,1
11275,57003,15,2000,2014,1
11276,57004,22,2000,2021,1
11277,57008,22,2000,2021,1
11278,57009,22,2000,2021,1
11279,57010,22,2000,2021,1
11280,57011,22,2000,2021,1
11281,57012,21,2000,2020,1
11282,57013,17,2000,2016,1
11283,57014,22,2000,2021,1
11284,57016,22,2000,2021,1
11285,57017,17,2000,2016,1
11286,57021,22,2000,2021,1
11287,57022,22,2000,2021,1
11288,57023,22,2000,2021,1
11289,57025,22,2000,2021,1
11290,57026,22,2000,2021,1
11291,57027,22,2000,2021,1
11292,57028,22,2000,2021,1
11293,57029,22,2000,2021,1
11294,57030,22,2000,2021,1
11295,57031,22,2000,2021,1
11296,57032,22,2000,2021,1
11297,57033,22,2000,2021,1
11298,57034,21,2000,2020,1
11299,57036,20,2000,2019,1
11300,57037,22,2000,2021,1
11301,57038,22,2000,2021,1
11302,57040,22,2000,2021,1
11303,57041,22,2000,2021,1
11304,57043,22,2000,2021,1
11305,57044,22,2000,2021,1
11306,57045,22,2000,2021,1
11307,57046,22,2000,2021,1
11308,57049,20,2000,2019,1
11309,57052,20,2000,2019,1
11310,57054,22,2000,2021,1
11311,57055,22,2000,2021,1
11312,57056,22,2000,2021,1
11313,57058,22,2000,2021,1
11314,57059,22,2000,2021,1
11315,57060,22,2000,2021,1
11316,57061,22,2000,2021,1
11317,57062,22,2000,2021,1
11318,57063,22,2000,2021,1
11319,57065,22,2000,2021,1
11320,57066,22,2000,2021,1
11321,57067,22,2000,2021,1
11322,57068,22,2000,2021,1
11323,57069,22,2000,2021,1
11324,57070,22,2000,2021,1
11325,57071,22,2000,2021,1
11326,57072,22,2000,2021,1
11327,57073,22,2000,2021,1
11328,57074,22,2000,2021,1
11329,57075,22,2000,2021,1
11330,57077,22,2000,2021,1
11331,57078,22,2000,2021,1
11332,57079,22,2000,2021,1
11333,57080,22,2000,2021,1
11334,57082,22,2000,2021,1
11335,57083,22,2000,2021,1
11336,57084,22,2000,2021,1
11337,57085,22,2000,2021,1
11338,57086,22,2000,2021,1
11339,57087,22,2000,2021,1
11340,57089,22,2000,2021,1
11341,57091,22,2000,2021,1
11342,57092,22,2000,2021,1
11343,57093,22,2000,2021,1
11344,57094,22,2000,2021,1
11345,57095,22,2000,2021,1
11346,57098,22,2000,2021,1
11347,57101,22,2000,2021,1
11348,57102,22,2000,2021,1
11349,57103,22,2000,2021,1
11350,57105,22,2000,2021,1
11351,57106,22,2000,2021,1
11352,57107,22,2000,2021,1
11353,57108,22,2000,2021,1
11354,57109,10,2000,2009,1
11355,57110,22,2000,2021,1
11356,57111,22,2000,2021,1
11357,57112,22,2000,2021,1
11358,57113,22,2000,2021,1
11359,57115,22,2000,2021,1
11360,57116,22,2000,2021,1
11361,57117,22,2000,2021,1
11362,57118,18,2000,2017,1
11363,57120,20,2000,2019,1
11364,57123,22,2000,2021,1
11365,57124,22,2000,2021,1
11366,57125,22,2000,2021,1
11367,57126,22,2000,2021,1
11368,57127,22,2000,2021,1
11369,57129,21,2000,2020,1
11370,57130,22,2000,2021,1
11371,57131,22,2000,2021,1
11372,57132,22,2000,2021,1
11373,57133,21,2000,2020,1
11374,57136,22,2000,2021,1
11375,57137,21,2000,2020,1
11376,57139,22,2000,2021,1
11377,57140,22,2000,2021,1
11378,57142,22,2000,2021,1
11379,57143,20,2000,2019,1
11380,57146,22,2000,2021,1
11381,57147,22,2000,2021,1
11382,57148,22,2000,2021,1
11383,57149,17,2000,2016,1
11384,57150,22,2000,2021,1
11385,57152,22,2000,2021,1
11386,57154,22,2000,2021,1
11387,57155,22,2000,2021,1
11388,57157,22,2000,2021,1
11389,57159,22,2000,2021,1
11390,57160,17,2000,2016,1
11391,57161,22,2000,2021,1
11392,57162,22,2000,2021,1
11393,57163,22,2000,2021,1
11394,57164,22,2000,2021,1
11395,57165,22,2000,2021,1
11396,57166,22,2000,2021,1
11397,57167,22,2000,2021,1
11398,57168,22,2000,2021,1
11399,57170,22,2000,2021,1
11400,57171,21,2000,2020,1
11401,57172,22,2000,2021,1
11402,57173,22,2000,2021,1
11403,57175,22,2000,2021,1
11404,57177,20,2000,2019,1
11405,57178,21,2000,2020,1
11406,57179,22,2000,2021,1
11407,57181,22,2000,2021,1
11408,57185,22,2000,2021,1
11409,57186,22,2000,2021,1
11410,57189,22,2000,2021,1
11411,57190,22,2000,2021,1
11412,57191,2,2000,2001,1
11413,57193,22,2000,2021,1
11414,57194,22,2000,2021,1
11415,57195,22,2000,2021,1
11416,57196,22,2000,2021,1
11417,57197,22,2000,2021,1
11418,57199,22,2000,2021,1
11419,57200,22,2000,2021,1
11420,57201,22,2000,2021,1
11421,57202,22,2000,2021,1
11422,57203,22,2000,2021,1
11423,57205,22,2000,2021,1
11424,57207,22,2000,2021,1
11425,57208,22,2000,2021,1
11426,57211,22,2000,2021,1
